"result_level","chart","scenario","period","age","series","value_dollars"
"Primary individual","Average cash available","Selected scenario","Working-life average",,"Cash available to spend",69367.2169496334
"Primary individual","Average cash available","Selected scenario","Final five working years",,"Cash available to spend",100232.76524594
"Primary individual","Average cash available","Selected scenario","Retirement average",,"Cash available to spend",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,20,"Spendable income",39395.2568807339
"Primary individual","Lifecycle income","Selected scenario",,21,"Spendable income",40814.2018348624
"Primary individual","Lifecycle income","Selected scenario",,22,"Spendable income",42191.3009174312
"Primary individual","Lifecycle income","Selected scenario",,23,"Spendable income",43630.3694587156
"Primary individual","Lifecycle income","Selected scenario",,24,"Spendable income",45134.1960843578
"Primary individual","Lifecycle income","Selected scenario",,25,"Spendable income",46705.6949081539
"Primary individual","Lifecycle income","Selected scenario",,26,"Spendable income",48347.9111790208
"Primary individual","Lifecycle income","Selected scenario",,27,"Spendable income",50064.0271820767
"Primary individual","Lifecycle income","Selected scenario",,28,"Spendable income",51857.3684052702
"Primary individual","Lifecycle income","Selected scenario",,29,"Spendable income",21255
"Primary individual","Lifecycle income","Selected scenario",,30,"Spendable income",21255
"Primary individual","Lifecycle income","Selected scenario",,31,"Spendable income",21255
"Primary individual","Lifecycle income","Selected scenario",,32,"Spendable income",21255
"Primary individual","Lifecycle income","Selected scenario",,33,"Spendable income",21255
"Primary individual","Lifecycle income","Selected scenario",,34,"Spendable income",64668.4057262589
"Primary individual","Lifecycle income","Selected scenario",,35,"Spendable income",65666.6210293316
"Primary individual","Lifecycle income","Selected scenario",,36,"Spendable income",66682.8042078596
"Primary individual","Lifecycle income","Selected scenario",,37,"Spendable income",67717.278683601
"Primary individual","Lifecycle income","Selected scenario",,38,"Spendable income",68770.3736999059
"Primary individual","Lifecycle income","Selected scenario",,39,"Spendable income",69842.4244265042
"Primary individual","Lifecycle income","Selected scenario",,40,"Spendable income",70933.7720661812
"Primary individual","Lifecycle income","Selected scenario",,41,"Spendable income",72044.7639633725
"Primary individual","Lifecycle income","Selected scenario",,42,"Spendable income",73175.7537147132
"Primary individual","Lifecycle income","Selected scenario",,43,"Spendable income",74327.1012815781
"Primary individual","Lifecycle income","Selected scenario",,44,"Spendable income",75499.1731046465
"Primary individual","Lifecycle income","Selected scenario",,45,"Spendable income",76692.3422205301
"Primary individual","Lifecycle income","Selected scenario",,46,"Spendable income",77906.9883804996
"Primary individual","Lifecycle income","Selected scenario",,47,"Spendable income",79143.4981713486
"Primary individual","Lifecycle income","Selected scenario",,48,"Spendable income",80402.2651384329
"Primary individual","Lifecycle income","Selected scenario",,49,"Spendable income",81683.6899109247
"Primary individual","Lifecycle income","Selected scenario",,50,"Spendable income",82988.1803293213
"Primary individual","Lifecycle income","Selected scenario",,51,"Spendable income",84316.1515752491
"Primary individual","Lifecycle income","Selected scenario",,52,"Spendable income",85668.0263036036
"Primary individual","Lifecycle income","Selected scenario",,53,"Spendable income",87044.2347770685
"Primary individual","Lifecycle income","Selected scenario",,54,"Spendable income",88445.2150030557
"Primary individual","Lifecycle income","Selected scenario",,55,"Spendable income",89554.4800130985
"Primary individual","Lifecycle income","Selected scenario",,56,"Spendable income",90679.2747332819
"Primary individual","Lifecycle income","Selected scenario",,57,"Spendable income",91819.8165795478
"Primary individual","Lifecycle income","Selected scenario",,58,"Spendable income",92976.3260116615
"Primary individual","Lifecycle income","Selected scenario",,59,"Spendable income",94149.0265758247
"Primary individual","Lifecycle income","Selected scenario",,60,"Spendable income",95338.1449478863
"Primary individual","Lifecycle income","Selected scenario",,61,"Spendable income",96543.9109771567
"Primary individual","Lifecycle income","Selected scenario",,62,"Spendable income",97766.5577308369
"Primary individual","Lifecycle income","Selected scenario",,63,"Spendable income",99006.3215390686
"Primary individual","Lifecycle income","Selected scenario",,64,"Spendable income",100263.442040616
"Primary individual","Lifecycle income","Selected scenario",,65,"Spendable income",101483.998470298
"Primary individual","Lifecycle income","Selected scenario",,66,"Spendable income",102643.506448882
"Primary individual","Lifecycle income","Selected scenario",,67,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,68,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,69,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,70,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,71,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,72,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,73,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,74,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,75,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,76,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,77,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,78,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,79,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,80,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,81,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,82,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,83,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,84,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,85,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,86,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,87,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,88,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,89,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,90,"Spendable income",75074.2676728245
"Primary individual","Lifecycle income","Selected scenario",,20,"Cash wages",44036.6972477064
"Primary individual","Lifecycle income","Selected scenario",,21,"Cash wages",46018.3486238532
"Primary individual","Lifecycle income","Selected scenario",,22,"Cash wages",48089.1743119266
"Primary individual","Lifecycle income","Selected scenario",,23,"Cash wages",50253.1871559633
"Primary individual","Lifecycle income","Selected scenario",,24,"Cash wages",52514.5805779816
"Primary individual","Lifecycle income","Selected scenario",,25,"Cash wages",54877.7367039908
"Primary individual","Lifecycle income","Selected scenario",,26,"Cash wages",57347.2348556704
"Primary individual","Lifecycle income","Selected scenario",,27,"Cash wages",59927.8604241756
"Primary individual","Lifecycle income","Selected scenario",,28,"Cash wages",62624.6141432635
"Primary individual","Lifecycle income","Selected scenario",,29,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,30,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,31,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,32,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,33,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,34,"Cash wages",81553.5378327337
"Primary individual","Lifecycle income","Selected scenario",,35,"Cash wages",83021.5015137229
"Primary individual","Lifecycle income","Selected scenario",,36,"Cash wages",84515.88854097
"Primary individual","Lifecycle income","Selected scenario",,37,"Cash wages",86037.1745347074
"Primary individual","Lifecycle income","Selected scenario",,38,"Cash wages",87585.8436763322
"Primary individual","Lifecycle income","Selected scenario",,39,"Cash wages",89162.3888625061
"Primary individual","Lifecycle income","Selected scenario",,40,"Cash wages",90767.3118620312
"Primary individual","Lifecycle income","Selected scenario",,41,"Cash wages",92401.1234755478
"Primary individual","Lifecycle income","Selected scenario",,42,"Cash wages",94064.3436981077
"Primary individual","Lifecycle income","Selected scenario",,43,"Cash wages",95757.5018846736
"Primary individual","Lifecycle income","Selected scenario",,44,"Cash wages",97481.1369185977
"Primary individual","Lifecycle income","Selected scenario",,45,"Cash wages",99235.7973831325
"Primary individual","Lifecycle income","Selected scenario",,46,"Cash wages",101022.041736029
"Primary individual","Lifecycle income","Selected scenario",,47,"Cash wages",102840.438487277
"Primary individual","Lifecycle income","Selected scenario",,48,"Cash wages",104691.566380048
"Primary individual","Lifecycle income","Selected scenario",,49,"Cash wages",106576.014574889
"Primary individual","Lifecycle income","Selected scenario",,50,"Cash wages",108494.382837237
"Primary individual","Lifecycle income","Selected scenario",,51,"Cash wages",110447.281728308
"Primary individual","Lifecycle income","Selected scenario",,52,"Cash wages",112435.332799417
"Primary individual","Lifecycle income","Selected scenario",,53,"Cash wages",114459.168789807
"Primary individual","Lifecycle income","Selected scenario",,54,"Cash wages",116519.433828023
"Primary individual","Lifecycle income","Selected scenario",,55,"Cash wages",118150.705901615
"Primary individual","Lifecycle income","Selected scenario",,56,"Cash wages",119804.815784238
"Primary individual","Lifecycle income","Selected scenario",,57,"Cash wages",121482.083205217
"Primary individual","Lifecycle income","Selected scenario",,58,"Cash wages",123182.83237009
"Primary individual","Lifecycle income","Selected scenario",,59,"Cash wages",124907.392023272
"Primary individual","Lifecycle income","Selected scenario",,60,"Cash wages",126656.095511597
"Primary individual","Lifecycle income","Selected scenario",,61,"Cash wages",128429.28084876
"Primary individual","Lifecycle income","Selected scenario",,62,"Cash wages",130227.290780642
"Primary individual","Lifecycle income","Selected scenario",,63,"Cash wages",132050.472851571
"Primary individual","Lifecycle income","Selected scenario",,64,"Cash wages",133899.179471493
"Primary individual","Lifecycle income","Selected scenario",,65,"Cash wages",135773.767984094
"Primary individual","Lifecycle income","Selected scenario",,66,"Cash wages",137674.600735872
"Primary individual","Lifecycle income","Selected scenario",,67,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,68,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,69,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,70,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,71,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,72,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,73,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,74,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,75,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,76,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,77,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,78,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,79,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,80,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,81,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,82,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,83,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,84,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,85,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,86,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,87,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,88,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,89,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,90,"Cash wages",0
"Primary individual","Lifecycle income","Selected scenario",,20,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,21,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,22,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,23,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,24,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,25,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,26,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,27,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,28,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,29,"Government transfers",21255
"Primary individual","Lifecycle income","Selected scenario",,30,"Government transfers",21255
"Primary individual","Lifecycle income","Selected scenario",,31,"Government transfers",21255
"Primary individual","Lifecycle income","Selected scenario",,32,"Government transfers",21255
"Primary individual","Lifecycle income","Selected scenario",,33,"Government transfers",21255
"Primary individual","Lifecycle income","Selected scenario",,34,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,35,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,36,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,37,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,38,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,39,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,40,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,41,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,42,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,43,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,44,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,45,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,46,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,47,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,48,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,49,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,50,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,51,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,52,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,53,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,54,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,55,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,56,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,57,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,58,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,59,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,60,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,61,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,62,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,63,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,64,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,65,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,66,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,67,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,68,"Government transfers",0
"Primary individual","Lifecycle income","Selected scenario",,69,"Government transfers",1251.9
"Primary individual","Lifecycle income","Selected scenario",,70,"Government transfers",3981.9
"Primary individual","Lifecycle income","Selected scenario",,71,"Government transfers",6633.9
"Primary individual","Lifecycle income","Selected scenario",,72,"Government transfers",9246.9
"Primary individual","Lifecycle income","Selected scenario",,73,"Government transfers",11801.4
"Primary individual","Lifecycle income","Selected scenario",,74,"Government transfers",14277.9
"Primary individual","Lifecycle income","Selected scenario",,75,"Government transfers",16715.4
"Primary individual","Lifecycle income","Selected scenario",,76,"Government transfers",19094.4
"Primary individual","Lifecycle income","Selected scenario",,77,"Government transfers",21414.9
"Primary individual","Lifecycle income","Selected scenario",,78,"Government transfers",23676.9
"Primary individual","Lifecycle income","Selected scenario",,79,"Government transfers",25880.4
"Primary individual","Lifecycle income","Selected scenario",,80,"Government transfers",28044.9
"Primary individual","Lifecycle income","Selected scenario",,81,"Government transfers",29252.1804359545
"Primary individual","Lifecycle income","Selected scenario",,82,"Government transfers",29697.1922775311
"Primary individual","Lifecycle income","Selected scenario",,83,"Government transfers",30159.4483279688
"Primary individual","Lifecycle income","Selected scenario",,84,"Government transfers",30639.616800361
"Primary individual","Lifecycle income","Selected scenario",,85,"Government transfers",31138.3918010584
"Primary individual","Lifecycle income","Selected scenario",,86,"Government transfers",31223.4
"Primary individual","Lifecycle income","Selected scenario",,87,"Government transfers",31223.4
"Primary individual","Lifecycle income","Selected scenario",,88,"Government transfers",31223.4
"Primary individual","Lifecycle income","Selected scenario",,89,"Government transfers",31223.4
"Primary individual","Lifecycle income","Selected scenario",,90,"Government transfers",31223.4
"Primary individual","Lifecycle income","Selected scenario",,20,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,21,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,22,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,23,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,24,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,25,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,26,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,27,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,28,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,29,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,30,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,31,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,32,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,33,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,34,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,35,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,36,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,37,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,38,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,39,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,40,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,41,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,42,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,43,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,44,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,45,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,46,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,47,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,48,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,49,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,50,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,51,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,52,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,53,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,54,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,55,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,56,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,57,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,58,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,59,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,60,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,61,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,62,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,63,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,64,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,65,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,66,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,67,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,68,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,69,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,70,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,71,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,72,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,73,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,74,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,75,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,76,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,77,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,78,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,79,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,80,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,81,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,82,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,83,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,84,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,85,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,86,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,87,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,88,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,89,"Bank deposit saving",0
"Primary individual","Lifecycle income","Selected scenario",,90,"Bank deposit saving",0
"Primary individual","Lifecycle income","No-shock baseline",,20,"No-shock spendable income",39395.2568807339
"Primary individual","Lifecycle income","No-shock baseline",,21,"No-shock spendable income",40814.2018348624
"Primary individual","Lifecycle income","No-shock baseline",,22,"No-shock spendable income",42191.3009174312
"Primary individual","Lifecycle income","No-shock baseline",,23,"No-shock spendable income",43630.3694587156
"Primary individual","Lifecycle income","No-shock baseline",,24,"No-shock spendable income",45134.1960843578
"Primary individual","Lifecycle income","No-shock baseline",,25,"No-shock spendable income",46705.6949081539
"Primary individual","Lifecycle income","No-shock baseline",,26,"No-shock spendable income",48347.9111790208
"Primary individual","Lifecycle income","No-shock baseline",,27,"No-shock spendable income",50064.0271820767
"Primary individual","Lifecycle income","No-shock baseline",,28,"No-shock spendable income",51857.3684052702
"Primary individual","Lifecycle income","No-shock baseline",,29,"No-shock spendable income",53731.4099835073
"Primary individual","Lifecycle income","No-shock baseline",,30,"No-shock spendable income",55715.5980966621
"Primary individual","Lifecycle income","No-shock baseline",,31,"No-shock spendable income",57808.2600110119
"Primary individual","Lifecycle income","No-shock baseline",,32,"No-shock spendable income",59995.0917115075
"Primary individual","Lifecycle income","No-shock baseline",,33,"No-shock spendable income",62280.3308385253
"Primary individual","Lifecycle income","No-shock baseline",,34,"No-shock spendable income",64668.4057262589
"Primary individual","Lifecycle income","No-shock baseline",,35,"No-shock spendable income",65666.6210293316
"Primary individual","Lifecycle income","No-shock baseline",,36,"No-shock spendable income",66682.8042078596
"Primary individual","Lifecycle income","No-shock baseline",,37,"No-shock spendable income",67717.278683601
"Primary individual","Lifecycle income","No-shock baseline",,38,"No-shock spendable income",68770.3736999059
"Primary individual","Lifecycle income","No-shock baseline",,39,"No-shock spendable income",69842.4244265042
"Primary individual","Lifecycle income","No-shock baseline",,40,"No-shock spendable income",70933.7720661812
"Primary individual","Lifecycle income","No-shock baseline",,41,"No-shock spendable income",72044.7639633725
"Primary individual","Lifecycle income","No-shock baseline",,42,"No-shock spendable income",73175.7537147132
"Primary individual","Lifecycle income","No-shock baseline",,43,"No-shock spendable income",74327.1012815781
"Primary individual","Lifecycle income","No-shock baseline",,44,"No-shock spendable income",75499.1731046465
"Primary individual","Lifecycle income","No-shock baseline",,45,"No-shock spendable income",76692.3422205301
"Primary individual","Lifecycle income","No-shock baseline",,46,"No-shock spendable income",77906.9883804996
"Primary individual","Lifecycle income","No-shock baseline",,47,"No-shock spendable income",79143.4981713486
"Primary individual","Lifecycle income","No-shock baseline",,48,"No-shock spendable income",80402.2651384329
"Primary individual","Lifecycle income","No-shock baseline",,49,"No-shock spendable income",81683.6899109247
"Primary individual","Lifecycle income","No-shock baseline",,50,"No-shock spendable income",82988.1803293213
"Primary individual","Lifecycle income","No-shock baseline",,51,"No-shock spendable income",84316.1515752491
"Primary individual","Lifecycle income","No-shock baseline",,52,"No-shock spendable income",85668.0263036036
"Primary individual","Lifecycle income","No-shock baseline",,53,"No-shock spendable income",87044.2347770685
"Primary individual","Lifecycle income","No-shock baseline",,54,"No-shock spendable income",88445.2150030557
"Primary individual","Lifecycle income","No-shock baseline",,55,"No-shock spendable income",89554.4800130985
"Primary individual","Lifecycle income","No-shock baseline",,56,"No-shock spendable income",90679.2747332819
"Primary individual","Lifecycle income","No-shock baseline",,57,"No-shock spendable income",91819.8165795478
"Primary individual","Lifecycle income","No-shock baseline",,58,"No-shock spendable income",92976.3260116615
"Primary individual","Lifecycle income","No-shock baseline",,59,"No-shock spendable income",94149.0265758247
"Primary individual","Lifecycle income","No-shock baseline",,60,"No-shock spendable income",95338.1449478863
"Primary individual","Lifecycle income","No-shock baseline",,61,"No-shock spendable income",96543.9109771567
"Primary individual","Lifecycle income","No-shock baseline",,62,"No-shock spendable income",97766.5577308369
"Primary individual","Lifecycle income","No-shock baseline",,63,"No-shock spendable income",99006.3215390686
"Primary individual","Lifecycle income","No-shock baseline",,64,"No-shock spendable income",100263.442040616
"Primary individual","Lifecycle income","No-shock baseline",,65,"No-shock spendable income",101483.998470298
"Primary individual","Lifecycle income","No-shock baseline",,66,"No-shock spendable income",102643.506448882
"Primary individual","Lifecycle income","No-shock baseline",,67,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,68,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,69,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,70,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,71,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,72,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,73,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,74,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,75,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,76,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,77,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,78,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,79,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,80,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,81,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,82,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,83,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,84,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,85,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,86,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,87,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,88,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,89,"No-shock spendable income",80698.9772519002
"Primary individual","Lifecycle income","No-shock baseline",,90,"No-shock spendable income",80698.9772519002
